"activity" "subject" "V3"
"1936" "STANDING" "1" "-0.226492596295455"
"1937" "STANDING" "1" "-0.965614081363636"
"1938" "STANDING" "1" "0.0133897488363636"
"1939" "STANDING" "1" "-0.0137904686068182"
"1940" "STANDING" "1" "0.0303705889893182"
"1941" "STANDING" "1" "0.03361076375"
"1942" "STANDING" "1" "0.114195806227273"
"1943" "STANDING" "1" "-0.817648123636364"
"1944" "STANDING" "1" "0.112597078427273"
"1945" "STANDING" "1" "-0.00256864090227273"
"1946" "STANDING" "1" "-0.978403481818182"
"1947" "STANDING" "1" "-0.919561843409091"
"1948" "STANDING" "1" "-0.941271440454545"
"1949" "STANDING" "1" "-0.991259485"
"1950" "STANDING" "1" "-0.975410724090909"
"1951" "STANDING" "1" "-0.959579657727273"
"1952" "STANDING" "1" "-0.964311490454545"
"1953" "STANDING" "1" "-0.941328663409091"
"1954" "STANDING" "1" "-0.9764306"
"1955" "STANDING" "1" "-0.929895057954545"
"1956" "STANDING" "1" "-0.958861164090909"
"1957" "STANDING" "1" "-0.953681099545455"
"1958" "STANDING" "1" "-0.950367548409091"
"1959" "STANDING" "1" "-0.976445016590909"
"1960" "STANDING" "1" "-0.969051030681818"
"1961" "STANDING" "1" "-0.937264537954545"
"1962" "STANDING" "1" "-0.937264537954545"
"1963" "STANDING" "1" "-0.952058214545455"
"1964" "STANDING" "1" "-0.920486810227273"
"1965" "STANDING" "1" "-0.964409410454545"
"1966" "STANDING" "1" "-0.982949246136364"
"1967" "STANDING" "1" "-0.921860476590909"
"1968" "STANDING" "1" "-0.938098683181818"
"1969" "STANDING" "1" "-0.968612135909091"
"1970" "STANDING" "1" "-0.944847393636364"
"1971" "STANDING" "1" "-0.979428729090909"
"1972" "STANDING" "1" "-0.932273942727273"
"1973" "STANDING" "1" "-0.958399857954545"
"1974" "STANDING" "1" "-0.958901257272727"
"1975" "STANDING" "1" "-0.945048242954545"
"1976" "STANDING" "1" "-0.952105964545455"
"1977" "STANDING" "1" "-0.922961550454545"
"1978" "STANDING" "1" "-0.965055815454545"
"1979" "LAYING" "1" "0.280230574137931"
"1980" "LAYING" "1" "-0.024294484137931"
"1981" "LAYING" "1" "-0.117168642362069"
"1982" "LAYING" "1" "-0.453069737586207"
"1983" "LAYING" "1" "-0.139297681034483"
"1984" "LAYING" "1" "-0.031121624137931"
"1985" "LAYING" "1" "0.073815064487931"
"1986" "LAYING" "1" "0.015698997097069"
"1987" "LAYING" "1" "0.00716689586275862"
"1988" "LAYING" "1" "-0.019555937162069"
"1989" "LAYING" "1" "-0.0770325657265517"
"1990" "LAYING" "1" "0.104720478344828"
"1991" "LAYING" "1" "-0.100308254413793"
"1992" "LAYING" "1" "-0.0388797920413793"
"1993" "LAYING" "1" "-0.0590744912758621"
"1994" "LAYING" "1" "-0.956781819655172"
"1995" "LAYING" "1" "-0.956781819655172"
"1996" "LAYING" "1" "-0.976234435172414"
"1997" "LAYING" "1" "-0.937590998793103"
"1998" "LAYING" "1" "-0.970830848965517"
"1999" "LAYING" "1" "-0.96918420862069"
"2000" "LAYING" "1" "-0.954341849137931"
"2001" "LAYING" "1" "-0.964300845172414"
"2002" "LAYING" "1" "-0.14052022862069"
"2003" "LAYING" "1" "0.200554088396552"
"2004" "LAYING" "1" "0.317328874567241"
"2005" "LAYING" "1" "-0.979014668793104"
"2006" "LAYING" "1" "-0.968039173793103"
"2007" "LAYING" "1" "-0.972592212931034"
"2008" "LAYING" "1" "0.0485572099491379"
"2009" "LAYING" "1" "0.0425942300482759"
"2010" "LAYING" "1" "0.146112721943103"
"2011" "LAYING" "1" "-0.953793912068965"
"2012" "LAYING" "1" "-0.954670034482759"
"2013" "LAYING" "1" "-0.969755777241379"
"2014" "LAYING" "1" "0.0707575751344828"
"2015" "LAYING" "1" "0.0713125646482759"
"2016" "LAYING" "1" "0.157620505460345"
"2017" "LAYING" "1" "-0.950848109137931"
"2018" "LAYING" "1" "0.260388946262069"
"2019" "LAYING" "1" "-0.968561121551724"
"2020" "LAYING" "1" "0.212826187810345"
"2021" "LAYING" "1" "-0.937692642586207"
"2022" "LAYING" "1" "0.216535434472414"
"2023" "LAYING" "1" "-0.960976821551724"
"2024" "LAYING" "1" "0.202624700274138"
"2025" "LAYING" "1" "-0.0238729803927759"
"2026" "LAYING" "1" "-0.0121815291103448"
"2027" "LAYING" "1" "0.0199111335706897"
"2028" "LAYING" "1" "0.0583224275034483"
"2029" "LAYING" "1" "0.577222397758621"
"2030" "LAYING" "1" "0.213834852672414"
"2031" "LAYING" "1" "0.105926376896552"
"2032" "LAYING" "1" "-0.968283685"
"2033" "LAYING" "1" "-0.946454302068966"
"2034" "LAYING" "1" "-0.95947148637931"
"2035" "LAYING" "1" "-0.954531941896552"
"2036" "LAYING" "1" "-0.966701156034483"
"2037" "LAYING" "1" "-0.963045642431035"
"2038" "LAYING" "1" "-0.978007466724138"
"2039" "LAYING" "1" "-0.966930793448276"
"2040" "LAYING" "1" "-0.976256662586207"
"2041" "LAYING" "1" "-0.961713199827586"
"2042" "LAYING" "1" "-0.953660207586207"
"2043" "LAYING" "1" "-0.971940597413793"
"2044" "LAYING" "1" "-0.965900578103448"
"2045" "LAYING" "1" "-0.966621040344828"
"2046" "LAYING" "1" "-0.983949302758621"
"2047" "LAYING" "1" "-0.940301654482759"
"2048" "LAYING" "1" "-0.940301654482759"
"2049" "LAYING" "1" "-0.967556980689655"
"2050" "LAYING" "1" "-0.927471165517241"
"2051" "LAYING" "1" "-0.959632931551724"
"2052" "LAYING" "1" "-0.96796803862069"
"2053" "LAYING" "1" "-0.946229148258621"
"2054" "LAYING" "1" "-0.959813667810345"
"2055" "LAYING" "1" "-0.978904364137931"
"2056" "LAYING" "1" "-0.968120692241379"
"2057" "LAYING" "1" "-0.978582339137931"
"2058" "LAYING" "1" "-0.96454456637931"
"2059" "LAYING" "1" "-0.953453496551724"
"2060" "LAYING" "1" "-0.975298797068965"
"2061" "LAYING" "1" "-0.944304974655172"
"2062" "LAYING" "1" "-0.965377553448276"
"2063" "LAYING" "1" "-0.933701315344828"
"2064" "LAYING" "1" "-0.960772875517241"
"2065" "WALKING" "30" "0.27468631"
"2066" "WALKING" "30" "-0.0186628865310417"
"2067" "WALKING" "30" "-0.107252090833333"
"2068" "WALKING" "30" "0.913586347916667"
"2069" "WALKING" "30" "-0.217102194583333"
"2070" "WALKING" "30" "-0.186267836962021"
"2071" "WALKING" "30" "0.0703393490833333"
"2072" "WALKING" "30" "-0.00603947514583333"
"2073" "WALKING" "30" "-0.000673798876875"
"2074" "WALKING" "30" "0.0235088228254167"
"2075" "WALKING" "30" "-0.095791790535"
"2076" "WALKING" "30" "0.0509657915395833"
"2077" "WALKING" "30" "-0.135886431360417"
"2078" "WALKING" "30" "-0.0314880905541667"
"2079" "WALKING" "30" "-0.0522683965333333"
"2080" "WALKING" "30" "0.0516786278104167"
"2081" "WALKING" "30" "0.0516786278104167"
"2082" "WALKING" "30" "-0.0668322430433333"
"2083" "WALKING" "30" "-0.00310243820125"
"2084" "WALKING" "30" "-0.339129269583333"
"2085" "WALKING" "30" "-0.247389011875"
"2086" "WALKING" "30" "0.316982393333333"
"2087" "WALKING" "30" "-0.238634594791667"
"2088" "WALKING" "30" "-0.380892405770833"
"2089" "WALKING" "30" "0.00356163764166667"
"2090" "WALKING" "30" "0.111947205354167"
"2091" "WALKING" "30" "-0.311198711041667"
"2092" "WALKING" "30" "0.0796832872416667"
"2093" "WALKING" "30" "-0.361563262083333"
"2094" "WALKING" "30" "-0.345898115416667"
"2095" "WALKING" "30" "-0.4192779011875"
"2096" "WALKING" "30" "-0.2474853992125"
"2097" "WALKING" "30" "-0.102063053808333"
"2098" "WALKING" "30" "-0.259729692333333"
"2099" "WALKING" "30" "-0.132902199479167"
"2100" "WALKING" "30" "-0.176032065666667"
"2101" "WALKING" "30" "-0.102881607560417"
"2102" "WALKING" "30" "-0.218800753760417"
"2103" "WALKING" "30" "-0.09521728274375"
"2104" "WALKING" "30" "0.204080887916667"
"2105" "WALKING" "30" "-0.123834409766667"
"2106" "WALKING" "30" "0.176189876266667"
"2107" "WALKING" "30" "-0.301241848645833"
"2108" "WALKING" "30" "0.0890005737952083"
"2109" "WALKING" "30" "-0.473026230833333"
"2110" "WALKING" "30" "0.294590006666667"
"2111" "WALKING" "30" "0.0738615334791667"
"2112" "WALKING" "30" "-0.0331417690625"
"2113" "WALKING" "30" "-0.185503909375"
"2114" "WALKING" "30" "0.045002304125"
"2115" "WALKING" "30" "-0.684991673958333"
"2116" "WALKING" "30" "0.231918891041667"
"2117" "WALKING" "30" "0.153861202291667"
"2118" "WALKING" "30" "-0.173605736002083"
"2119" "WALKING" "30" "0.380782052708333"
"2120" "WALKING" "30" "-0.1420885318125"
"2121" "WALKING" "30" "-0.974752050208333"
"2122" "WALKING" "30" "-0.956781505625"
"2123" "WALKING" "30" "-0.956640104791667"
"2124" "WALKING" "30" "-0.2586886278125"
"2125" "WALKING" "30" "0.233987544458333"
"2126" "WALKING" "30" "-0.383200596479167"
"2127" "WALKING" "30" "-0.1992097184375"
"2128" "WALKING" "30" "-0.2119972775"
"2129" "WALKING" "30" "-0.0754447842395833"
"2130" "WALKING" "30" "-0.2460827504375"
"2131" "WALKING" "30" "-0.428055700208333"
"2132" "WALKING" "30" "-0.388446971666667"
"2133" "WALKING" "30" "-0.1804072826"
"2134" "WALKING" "30" "-0.1804072826"
"2135" "WALKING" "30" "-0.184571053979167"
"2136" "WALKING" "30" "-0.238746703958333"
"2137" "WALKING" "30" "-0.502957255416667"
"2138" "WALKING" "30" "-0.148386858858333"
"2139" "WALKING" "30" "0.32484493125"
"2140" "WALKING" "30" "-0.158437341970833"
"2141" "WALKING" "30" "-0.271448185291667"
"2142" "WALKING" "30" "0.315883536479167"
"2143" "WALKING" "30" "-0.4044825094375"
"2144" "WALKING" "30" "-0.234252005895833"
"2145" "WALKING" "30" "-0.1908057215"
"2146" "WALKING" "30" "-0.1429742348125"
"2147" "WALKING" "30" "-0.360818978541667"
"2148" "WALKING" "30" "-0.276436130125"
"2149" "WALKING" "30" "-0.327459577895833"
"2150" "WALKING" "30" "-0.581240190833333"
"2151" "WALKING_UPSTAIRS" "30" "0.258880152048781"
"2152" "WALKING_UPSTAIRS" "30" "-0.0282415136341463"
"2153" "WALKING_UPSTAIRS" "30" "-0.11512211995122"
"2154" "WALKING_UPSTAIRS" "30" "0.860368718780488"
"2155" "WALKING_UPSTAIRS" "30" "-0.291341491707317"
"2156" "WALKING_UPSTAIRS" "30" "-0.192306960631707"
"2157" "WALKING_UPSTAIRS" "30" "0.0813816809395122"
"2158" "WALKING_UPSTAIRS" "30" "0.014120592097561"
"2159" "WALKING_UPSTAIRS" "30" "-0.0674583919268293"
"2160" "WALKING_UPSTAIRS" "30" "0.19270447595122"
"2161" "WALKING_UPSTAIRS" "30" "-0.204205356087805"
"2162" "WALKING_UPSTAIRS" "30" "-0.0724546025804878"
"2163" "WALKING_UPSTAIRS" "30" "-0.15544567414878"
"2164" "WALKING_UPSTAIRS" "30" "-0.027919577097561"
"2165" "WALKING_UPSTAIRS" "30" "-0.0534090382439024"
"2166" "WALKING_UPSTAIRS" "30" "0.121026629195122"
"2167" "WALKING_UPSTAIRS" "30" "0.121026629195122"
"2168" "WALKING_UPSTAIRS" "30" "-0.141494613465854"
"2169" "WALKING_UPSTAIRS" "30" "0.166447991"
"2170" "WALKING_UPSTAIRS" "30" "-0.400664014146341"
"2171" "WALKING_UPSTAIRS" "30" "-0.166411065387805"
"2172" "WALKING_UPSTAIRS" "30" "0.263431399878049"
"2173" "WALKING_UPSTAIRS" "30" "-0.0729496941121951"
"2174" "WALKING_UPSTAIRS" "30" "-0.290117827804878"
"2175" "WALKING_UPSTAIRS" "30" "-0.100254405917073"
"2176" "WALKING_UPSTAIRS" "30" "-0.191852656439024"
"2177" "WALKING_UPSTAIRS" "30" "-0.200277249165854"
"2178" "WALKING_UPSTAIRS" "30" "-0.0257952590634146"
"2179" "WALKING_UPSTAIRS" "30" "-0.386655803658537"
"2180" "WALKING_UPSTAIRS" "30" "-0.115989564712683"
"2181" "WALKING_UPSTAIRS" "30" "-0.344029932341463"
"2182" "WALKING_UPSTAIRS" "30" "-0.368783012195122"
"2183" "WALKING_UPSTAIRS" "30" "-0.240260761682927"
"2184" "WALKING_UPSTAIRS" "30" "-0.113162144460976"
"2185" "WALKING_UPSTAIRS" "30" "0.16597418695122"
"2186" "WALKING_UPSTAIRS" "30" "-0.221044979219512"
"2187" "WALKING_UPSTAIRS" "30" "-0.184403755490244"
"2188" "WALKING_UPSTAIRS" "30" "-0.296234666504878"
"2189" "WALKING_UPSTAIRS" "30" "-0.13026451905122"
"2190" "WALKING_UPSTAIRS" "30" "0.207071289558293"
"2191" "WALKING_UPSTAIRS" "30" "-0.131850567460976"
"2192" "WALKING_UPSTAIRS" "30" "0.27454925895122"
"2193" "WALKING_UPSTAIRS" "30" "-0.229610952609756"
"2194" "WALKING_UPSTAIRS" "30" "-0.128115003341463"
"2195" "WALKING_UPSTAIRS" "30" "-0.46327057804878"
"2196" "WALKING_UPSTAIRS" "30" "0.251663318243902"
"2197" "WALKING_UPSTAIRS" "30" "0.0767267882926829"
"2198" "WALKING_UPSTAIRS" "30" "-0.0979335780731707"
"2199" "WALKING_UPSTAIRS" "30" "-0.389305120341463"
"2200" "WALKING_UPSTAIRS" "30" "0.0663775281158537"
"2201" "WALKING_UPSTAIRS" "30" "-0.613935211219512"
"2202" "WALKING_UPSTAIRS" "30" "0.285922798780488"
"2203" "WALKING_UPSTAIRS" "30" "0.160697390356098"
"2204" "WALKING_UPSTAIRS" "30" "-0.171712174634146"
"2205" "WALKING_UPSTAIRS" "30" "0.348768733170732"
"2206" "WALKING_UPSTAIRS" "30" "0.121187278790244"
"2207" "WALKING_UPSTAIRS" "30" "-0.926673287804878"
"2208" "WALKING_UPSTAIRS" "30" "-0.931032068536585"
"2209" "WALKING_UPSTAIRS" "30" "-0.876168930487805"
"2210" "WALKING_UPSTAIRS" "30" "-0.186618895268293"
"2211" "WALKING_UPSTAIRS" "30" "-0.0123501104926829"
"2212" "WALKING_UPSTAIRS" "30" "-0.447518179097561"
"2213" "WALKING_UPSTAIRS" "30" "-0.367428367219512"
"2214" "WALKING_UPSTAIRS" "30" "-0.0666980861414634"
"2215" "WALKING_UPSTAIRS" "30" "0.337526477436585"
"2216" "WALKING_UPSTAIRS" "30" "-0.40507069195122"
"2217" "WALKING_UPSTAIRS" "30" "-0.424675673414634"
"2218" "WALKING_UPSTAIRS" "30" "-0.430366658780488"
"2219" "WALKING_UPSTAIRS" "30" "-0.227200254219512"
"2220" "WALKING_UPSTAIRS" "30" "-0.227200254219512"
"2221" "WALKING_UPSTAIRS" "30" "-0.228296364146341"
"2222" "WALKING_UPSTAIRS" "30" "-0.109327923829268"
"2223" "WALKING_UPSTAIRS" "30" "-0.493975031707317"
"2224" "WALKING_UPSTAIRS" "30" "-0.175284990170732"
"2225" "WALKING_UPSTAIRS" "30" "0.30540146"
"2226" "WALKING_UPSTAIRS" "30" "0.133766193578049"
"2227" "WALKING_UPSTAIRS" "30" "-0.24733661795122"
"2228" "WALKING_UPSTAIRS" "30" "-0.0700821464439024"
"2229" "WALKING_UPSTAIRS" "30" "-0.508248316829268"
"2230" "WALKING_UPSTAIRS" "30" "-0.409955580780488"
"2231" "WALKING_UPSTAIRS" "30" "-0.0478802512585366"
"2232" "WALKING_UPSTAIRS" "30" "0.263202878429268"
"2233" "WALKING_UPSTAIRS" "30" "-0.409282851707317"
"2234" "WALKING_UPSTAIRS" "30" "-0.379266499780488"
"2235" "WALKING_UPSTAIRS" "30" "-0.183325647134146"
"2236" "WALKING_UPSTAIRS" "30" "-0.575733290731707"
"2237" "WALKING_DOWNSTAIRS" "30" "0.283484089210526"
"2238" "WALKING_DOWNSTAIRS" "30" "-0.0211058674973684"
"2239" "WALKING_DOWNSTAIRS" "30" "-0.107598135394737"
"2240" "WALKING_DOWNSTAIRS" "30" "0.914023498421053"
"2241" "WALKING_DOWNSTAIRS" "30" "-0.187610243421053"
"2242" "WALKING_DOWNSTAIRS" "30" "-0.141817934963684"
"2243" "WALKING_DOWNSTAIRS" "30" "0.118938088342105"
"2244" "WALKING_DOWNSTAIRS" "30" "-0.0380193846210526"
"2245" "WALKING_DOWNSTAIRS" "30" "-0.0394356157631579"
"2246" "WALKING_DOWNSTAIRS" "30" "-0.121189625973684"
"2247" "WALKING_DOWNSTAIRS" "30" "-0.0500760173342105"
"2248" "WALKING_DOWNSTAIRS" "30" "0.114143855152368"
"2249" "WALKING_DOWNSTAIRS" "30" "-0.0349283489710526"
"2250" "WALKING_DOWNSTAIRS" "30" "-0.0534969692794737"
"2251" "WALKING_DOWNSTAIRS" "30" "-0.0867903297078947"
"2252" "WALKING_DOWNSTAIRS" "30" "0.176599311818421"
"2253" "WALKING_DOWNSTAIRS" "30" "0.176599311818421"
"2254" "WALKING_DOWNSTAIRS" "30" "0.262628490268421"
"2255" "WALKING_DOWNSTAIRS" "30" "0.0993429744078947"
"2256" "WALKING_DOWNSTAIRS" "30" "-0.126189142894737"
"2257" "WALKING_DOWNSTAIRS" "30" "0.136590199860526"
"2258" "WALKING_DOWNSTAIRS" "30" "0.388412779763158"
"2259" "WALKING_DOWNSTAIRS" "30" "0.159589756534211"
"2260" "WALKING_DOWNSTAIRS" "30" "-0.200757851"
"2261" "WALKING_DOWNSTAIRS" "30" "0.0511555478315789"
"2262" "WALKING_DOWNSTAIRS" "30" "0.223078489563158"
"2263" "WALKING_DOWNSTAIRS" "30" "0.214841402815789"
"2264" "WALKING_DOWNSTAIRS" "30" "0.220639687868421"
"2265" "WALKING_DOWNSTAIRS" "30" "0.0586096890447368"
"2266" "WALKING_DOWNSTAIRS" "30" "-0.170997897197368"
"2267" "WALKING_DOWNSTAIRS" "30" "-0.337650965236842"
"2268" "WALKING_DOWNSTAIRS" "30" "-0.180391338523684"
"2269" "WALKING_DOWNSTAIRS" "30" "-0.130740445236842"
"2270" "WALKING_DOWNSTAIRS" "30" "0.116090879026316"
"2271" "WALKING_DOWNSTAIRS" "30" "0.0277498065176316"
"2272" "WALKING_DOWNSTAIRS" "30" "-0.177172958760526"
"2273" "WALKING_DOWNSTAIRS" "30" "0.0716794237631579"
"2274" "WALKING_DOWNSTAIRS" "30" "-0.00513040190789474"
"2275" "WALKING_DOWNSTAIRS" "30" "0.301626757315789"
"2276" "WALKING_DOWNSTAIRS" "30" "0.229144569581579"
"2277" "WALKING_DOWNSTAIRS" "30" "0.331528459921053"
"2278" "WALKING_DOWNSTAIRS" "30" "0.181422535965789"
"2279" "WALKING_DOWNSTAIRS" "30" "-0.00036272967368421"
"2280" "WALKING_DOWNSTAIRS" "30" "0.267675982868421"
"2281" "WALKING_DOWNSTAIRS" "30" "-0.125179586744737"
"2282" "WALKING_DOWNSTAIRS" "30" "0.242843618736842"
"2283" "WALKING_DOWNSTAIRS" "30" "-0.0143680611052632"
"2284" "WALKING_DOWNSTAIRS" "30" "-0.119465358184211"
"2285" "WALKING_DOWNSTAIRS" "30" "0.265290535078947"
"2286" "WALKING_DOWNSTAIRS" "30" "-0.161871531676316"
"2287" "WALKING_DOWNSTAIRS" "30" "-0.734180207105263"
"2288" "WALKING_DOWNSTAIRS" "30" "0.213262025526316"
"2289" "WALKING_DOWNSTAIRS" "30" "0.123085450154737"
"2290" "WALKING_DOWNSTAIRS" "30" "0.0241393473736842"
"2291" "WALKING_DOWNSTAIRS" "30" "0.343826273105263"
"2292" "WALKING_DOWNSTAIRS" "30" "0.1337170395"
"2293" "WALKING_DOWNSTAIRS" "30" "-0.945766561578947"
"2294" "WALKING_DOWNSTAIRS" "30" "-0.941580934473684"
"2295" "WALKING_DOWNSTAIRS" "30" "-0.897190012631579"
"2296" "WALKING_DOWNSTAIRS" "30" "0.250143724521053"
"2297" "WALKING_DOWNSTAIRS" "30" "0.288140718789474"
"2298" "WALKING_DOWNSTAIRS" "30" "-0.0135136269"
"2299" "WALKING_DOWNSTAIRS" "30" "-0.258430885531579"
"2300" "WALKING_DOWNSTAIRS" "30" "0.0243131207736842"
"2301" "WALKING_DOWNSTAIRS" "30" "-0.129565242710526"
"2302" "WALKING_DOWNSTAIRS" "30" "-0.267887897328947"
"2303" "WALKING_DOWNSTAIRS" "30" "-0.0704526510842105"
"2304" "WALKING_DOWNSTAIRS" "30" "-0.1896044435"
"2305" "WALKING_DOWNSTAIRS" "30" "0.131337867236842"
"2306" "WALKING_DOWNSTAIRS" "30" "0.131337867236842"
"2307" "WALKING_DOWNSTAIRS" "30" "0.2534082561"
"2308" "WALKING_DOWNSTAIRS" "30" "-0.0466291872078947"
"2309" "WALKING_DOWNSTAIRS" "30" "-0.157484866842105"
"2310" "WALKING_DOWNSTAIRS" "30" "-0.0260463260078947"
"2311" "WALKING_DOWNSTAIRS" "30" "0.232184078052632"
"2312" "WALKING_DOWNSTAIRS" "30" "0.0214914840105263"
"2313" "WALKING_DOWNSTAIRS" "30" "0.172658982065789"
"2314" "WALKING_DOWNSTAIRS" "30" "0.273943791773684"
"2315" "WALKING_DOWNSTAIRS" "30" "-0.0846674186842105"
"2316" "WALKING_DOWNSTAIRS" "30" "-0.302735102631579"
"2317" "WALKING_DOWNSTAIRS" "30" "-0.0461356322868421"
"2318" "WALKING_DOWNSTAIRS" "30" "-0.268253406210526"
"2319" "WALKING_DOWNSTAIRS" "30" "-0.156141093578947"
"2320" "WALKING_DOWNSTAIRS" "30" "0.134734731236842"
"2321" "WALKING_DOWNSTAIRS" "30" "-0.255590314210526"
"2322" "WALKING_DOWNSTAIRS" "30" "-0.26298447"
"2323" "SITTING" "30" "0.267491472934783"
"2324" "SITTING" "30" "-0.00672550621304348"
"2325" "SITTING" "30" "-0.104461049130435"
"2326" "SITTING" "30" "0.832453878043478"
"2327" "SITTING" "30" "0.240095117065217"
"2328" "SITTING" "30" "0.263895185521739"
"2329" "SITTING" "30" "0.0786713761086957"
"2330" "SITTING" "30" "-0.00657516306713044"
"2331" "SITTING" "30" "-0.0106808920069565"
"2332" "SITTING" "30" "-0.0547396987173913"
"2333" "SITTING" "30" "-0.0955089236521739"
"2334" "SITTING" "30" "0.0716048809782609"
"2335" "SITTING" "30" "-0.0923150250434783"
"2336" "SITTING" "30" "-0.0402673770652174"
"2337" "SITTING" "30" "-0.0445732240217391"
"2338" "SITTING" "30" "-0.952139704347826"
"2339" "SITTING" "30" "-0.952139704347826"
"2340" "SITTING" "30" "-0.986061512173913"
"2341" "SITTING" "30" "-0.93268224326087"
"2342" "SITTING" "30" "-0.991807428043478"
"2343" "SITTING" "30" "-0.981142909782609"
"2344" "SITTING" "30" "-0.94421971826087"
"2345" "SITTING" "30" "-0.959436275869565"
"2346" "SITTING" "30" "-0.164187373097826"
"2347" "SITTING" "30" "0.107278338519565"
"2348" "SITTING" "30" "0.060048457826087"
"2349" "SITTING" "30" "-0.984977270652174"
"2350" "SITTING" "30" "-0.980221104565217"
"2351" "SITTING" "30" "-0.982995311086956"
"2352" "SITTING" "30" "0.227828617"
"2353" "SITTING" "30" "0.0527157003152174"
"2354" "SITTING" "30" "0.00883768081521739"
"2355" "SITTING" "30" "-0.982200309782609"
"2356" "SITTING" "30" "-0.97658989"
"2357" "SITTING" "30" "-0.961798676956522"
"2358" "SITTING" "30" "0.116741556823913"
"2359" "SITTING" "30" "-0.261139449513043"
"2360" "SITTING" "30" "-0.0430176558469565"
"2361" "SITTING" "30" "-0.947981783478261"
"2362" "SITTING" "30" "0.121543001092174"
"2363" "SITTING" "30" "-0.980932292391304"
"2364" "SITTING" "30" "0.306787560913043"
"2365" "SITTING" "30" "-0.965806789347826"
"2366" "SITTING" "30" "-0.141126202673913"
"2367" "SITTING" "30" "-0.987730604130435"
"2368" "SITTING" "30" "0.166638747782609"
"2369" "SITTING" "30" "0.0119896311543478"
"2370" "SITTING" "30" "-0.0175702777717391"
"2371" "SITTING" "30" "0.0121244455695652"
"2372" "SITTING" "30" "-0.0380769897826087"
"2373" "SITTING" "30" "-0.616080375869565"
"2374" "SITTING" "30" "-0.0866948140826087"
"2375" "SITTING" "30" "-0.169509303978261"
"2376" "SITTING" "30" "-0.979026152391304"
"2377" "SITTING" "30" "-0.927331997021739"
"2378" "SITTING" "30" "-0.939553030217391"
"2379" "SITTING" "30" "-0.966757967173913"
"2380" "SITTING" "30" "-0.937462301369565"
"2381" "SITTING" "30" "-0.935475331521739"
"2382" "SITTING" "30" "-0.985188753695652"
"2383" "SITTING" "30" "-0.980784606086957"
"2384" "SITTING" "30" "-0.985285807173913"
"2385" "SITTING" "30" "-0.984524052826087"
"2386" "SITTING" "30" "-0.97150069673913"
"2387" "SITTING" "30" "-0.959623548478261"
"2388" "SITTING" "30" "-0.993264647391304"
"2389" "SITTING" "30" "-0.98887627673913"
"2390" "SITTING" "30" "-0.985241405434783"
"2391" "SITTING" "30" "-0.929943615630435"
"2392" "SITTING" "30" "-0.929943615630435"
"2393" "SITTING" "30" "-0.980667377391304"
"2394" "SITTING" "30" "-0.953001632173913"
"2395" "SITTING" "30" "-0.986756670869565"
"2396" "SITTING" "30" "-0.978256730652174"
"2397" "SITTING" "30" "-0.923829969347826"
"2398" "SITTING" "30" "-0.933889846521739"
"2399" "SITTING" "30" "-0.986913610652174"
"2400" "SITTING" "30" "-0.983038783478261"
"2401" "SITTING" "30" "-0.986185349347826"
"2402" "SITTING" "30" "-0.985339301521739"
"2403" "SITTING" "30" "-0.96892443326087"
"2404" "SITTING" "30" "-0.962632253913044"
"2405" "SITTING" "30" "-0.93172124"
"2406" "SITTING" "30" "-0.97932021173913"
"2407" "SITTING" "30" "-0.953251156521739"
"2408" "SITTING" "30" "-0.986147262608696"
"2409" "STANDING" "30" "0.279620986111111"
"2410" "STANDING" "30" "-0.0148113067148148"
"2411" "STANDING" "30" "-0.106114996837037"
"2412" "STANDING" "30" "0.957669921111111"
"2413" "STANDING" "30" "-0.0904603488214815"
"2414" "STANDING" "30" "-0.0979392024814815"
"2415" "STANDING" "30" "0.0753739045185185"
"2416" "STANDING" "30" "0.00814951727462963"
"2417" "STANDING" "30" "0.00322153267648148"
"2418" "STANDING" "30" "-0.0219671978203704"
"2419" "STANDING" "30" "-0.0280117633814815"
"2420" "STANDING" "30" "0.063688907"
"2421" "STANDING" "30" "-0.097757576"
"2422" "STANDING" "30" "-0.0485190684259259"
"2423" "STANDING" "30" "-0.0478483225666667"
"2424" "STANDING" "30" "-0.953762884074074"
"2425" "STANDING" "30" "-0.953762884074074"
"2426" "STANDING" "30" "-0.984920797777778"
"2427" "STANDING" "30" "-0.952848496851852"
"2428" "STANDING" "30" "-0.987580587777778"
"2429" "STANDING" "30" "-0.988219862222222"
"2430" "STANDING" "30" "-0.9500491"
"2431" "STANDING" "30" "-0.950362935555556"
"2432" "STANDING" "30" "0.0231155666555556"
"2433" "STANDING" "30" "0.0771842726148148"
"2434" "STANDING" "30" "0.121181473814815"
"2435" "STANDING" "30" "-0.989029238518519"
"2436" "STANDING" "30" "-0.976177675"
"2437" "STANDING" "30" "-0.979477193333333"
"2438" "STANDING" "30" "0.267296230824074"
"2439" "STANDING" "30" "-0.0598195579537037"
"2440" "STANDING" "30" "0.0692831244296296"
"2441" "STANDING" "30" "-0.969677435925926"
"2442" "STANDING" "30" "-0.972595487037037"
"2443" "STANDING" "30" "-0.975512276666667"
"2444" "STANDING" "30" "-0.154243187048148"
"2445" "STANDING" "30" "-0.197392513112963"
"2446" "STANDING" "30" "0.0222011082111111"
"2447" "STANDING" "30" "-0.953746070740741"
"2448" "STANDING" "30" "0.110646845581481"
"2449" "STANDING" "30" "-0.979745872037037"
